session_num,participant,timestamp,engagement,of_AU01_c,of_AU02_c,of_AU04_c,of_AU05_c,of_AU06_c,of_AU07_c,of_AU09_c,of_AU10_c,of_AU12_c,of_AU14_c,of_AU15_c,of_AU17_c,of_AU20_c,of_AU23_c,of_AU25_c,of_AU26_c,of_AU28_c,of_AU45_c,of_gaze_0_x,of_gaze_0_y,of_gaze_0_z,of_gaze_1_x,of_gaze_1_y,of_gaze_1_z,of_gaze_angle_x,of_gaze_angle_y,of_pose_Tx,of_pose_Ty,of_pose_Tz,of_pose_Rx,of_pose_Ry,of_pose_Rz
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000, -114.6964,   89.9916, 1133.2899,  -66.2190,   76.1486, 1027.9868,   -0.4697,    0.0539,  -82.9440,  120.2059, 1057.2194,    2.8090,    0.8000,   -1.7651
0,3,0,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -112.4256,   90.0251, 1148.0027,  -61.3280,   76.7101, 1043.1368,   -0.4420,    0.0535,  -79.3361,  120.2156, 1059.2719,    2.8588,    0.8559,   -1.7476
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -103.1681,   84.8516, 1114.6869,  -53.0976,   73.2581, 1021.7763,   -0.4223,    0.0263,  -74.4729,  118.3436, 1061.2423,    2.9539,    0.9047,   -1.7075
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -94.4412,   80.0150, 1034.9354,  -41.8173,   67.5030,  934.8207,   -0.3327,    0.0444,  -69.1414,  120.6622, 1076.1249,    2.8217,    1.0277,   -1.7944
0,3,0,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -68.5867,  122.5194, 1097.5710,    2.6004,    1.0203,   -1.9077
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -80.3565,   74.9793, 1037.0789,  -25.5860,   64.5420,  934.3093,   -0.2905,    0.0396,  -53.7424,  114.4848, 1056.3000,    2.9463,    1.1076,   -1.7203
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -78.7202,   72.0565,  968.7925,  -24.6435,   58.1720,  895.5692,   -0.1229,   -0.0158,  -54.4753,  116.5974, 1095.2045,    2.5955,    1.3202,   -2.1331
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -72.9414,   70.2086,  915.4307,  -21.2940,   57.6570,  893.7797,    0.0503,   -0.0344,  -49.8740,  117.9684, 1102.4082,    1.3991,    1.3996,    2.9147
0,3,0,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -45.8062,  113.9718, 1067.2455,    2.0378,    1.3821,   -2.7099
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -42.2601,  121.8226, 1161.6466,    2.6602,    1.2109,   -1.9199
0,3,0,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -42.1091,  126.8288, 1230.6710,    2.6919,    1.2722,   -1.8315
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -37.9603,  120.1479, 1185.6179,    2.7812,    1.3127,   -1.8071
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -36.9546,  117.1526, 1174.9369,    2.7203,    1.3113,   -1.8880
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -32.1935,  114.9623, 1157.3500,    2.7915,    1.1436,   -1.7944
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,   16.9339,   64.3972,  988.7148,   64.6468,   66.0640, 1055.7892,    0.3997,    0.0054,   44.8288,  108.4307, 1082.8774,    0.1308,    1.0214,    1.6602
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    7.9535,   63.2170,  967.0279,   56.4713,   62.9794, 1017.6540,    0.3762,   -0.0068,   36.6576,  108.4881, 1078.2843,    0.1609,    1.0576,    1.6854
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -2.0967,   61.0002,  874.7955,   48.5139,   59.6481,  936.6985,    0.3107,    0.0475,   28.1161,  111.2427, 1067.7244,    0.0479,    1.1477,    1.6694
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -6.3203,   63.7368,  882.9214,   44.0249,   60.7884,  937.4077,    0.3121,    0.0291,   23.7044,  111.3624, 1050.2626,    0.1674,    1.1477,    1.7506
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -0.4284,   66.6529,  947.4101,   46.1158,   65.1650, 1020.1934,    0.4076,   -0.0072,   28.0375,  109.8596, 1056.6860,    0.2606,    1.0137,    1.7641
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   29.1883,  111.6171, 1087.3038,    0.3262,    1.0276,    1.8117
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   37.2915,  121.5559, 1180.5537,    0.1497,    0.9864,    1.6843
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   72.5531,  121.8191, 1193.3375,    2.9590,    1.5044,   -1.7471
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,   15.8630,   76.2764, 1122.2098,   65.6588,   77.4603, 1200.0876,    0.3630,   -0.0579,   48.3147,  129.8195, 1322.2800,    0.1735,    1.0174,    1.6444
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,   13.4640,   66.8080, 1035.5249,   62.6039,   68.3277, 1111.9552,    0.3882,   -0.0570,   44.5628,  118.0189, 1207.2634,    0.1704,    0.9903,    1.6402
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,   14.7894,   77.0692, 1072.9138,   60.8500,   74.8912, 1120.7759,    0.3956,   -0.0174,   44.4576,  122.3922, 1179.4215,    0.2131,    0.9920,    1.7050
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   12.0165,   74.7754, 1010.4688,   60.2941,   72.6896, 1073.0038,    0.3900,    0.0366,   41.6382,  122.9229, 1155.4637,    0.0186,    0.9854,    1.6247
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -4.4460,  156.4674, 1156.6261,    1.8378,    1.4839,   -2.8320
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   14.7995,   88.7293,  949.3996,   57.6837,   75.1425,  960.2546,    0.4303,    0.1782,   39.5047,  125.0182, 1014.3136,   -0.2592,    0.9355,    1.6025
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,   17.4858,   80.7212,  900.5470,   62.2316,   73.5956,  944.8833,    0.4209,    0.1464,   45.3360,  124.5133, 1024.0076,   -0.2174,    0.9428,    1.5853
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   46.9031,  127.4911, 1040.5988,   -0.2580,    0.9233,    1.5610
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,   33.5201,   78.7286,  927.7939,   74.2320,   75.4500,  989.8011,    0.5255,    0.0972,   57.7405,  123.2452, 1035.6542,   -0.2638,    0.7477,    1.5139
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.3765,  123.3740, 1077.2269,   -0.1475,    0.8047,    1.5388
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   48.2419,  116.6264, 1052.1713,   -0.5560,    0.7254,    1.3513
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -47.5517,   69.8283,  908.4969,    3.6485,   63.1677,  912.2889,    0.1251,    0.0132,  -21.1396,  119.6905, 1081.1382,    0.6454,    1.3908,    2.2257
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -19.6195,  118.6816, 1085.9882,    0.4168,    1.3964,    1.9820
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -27.9626,  126.5190, 1165.5148,    0.1415,    1.1269,    1.7049
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -26.7979,  123.9663, 1105.5168,   -0.5825,    1.3314,    1.1596
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -58.9458,   77.6465, 1007.9230,   -4.2472,   69.7047,  930.6457,   -0.1903,    0.0793,  -31.6100,  121.1336, 1076.3217,    2.8334,    1.2527,   -1.7865
0,3,0,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -49.2063,   76.0549,  998.6966,    5.2841,   69.0855,  921.6717,   -0.1802,    0.0738,  -21.9139,  120.3422, 1073.2596,    2.9241,    1.2820,   -1.7142
0,3,0,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -39.1323,   74.3097,  940.7057,   14.8659,   70.5376,  885.1594,   -0.1486,    0.1026,  -12.0650,  122.5226, 1058.4679,    2.9197,    1.3372,   -1.6729
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -33.3618,   81.9525,  940.6556,   18.8004,   80.2771,  899.4249,   -0.1262,    0.1548,   -7.7342,  134.7021, 1081.6510,    2.8804,    1.3678,   -1.6187
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -38.4495,   87.6610,  921.0850,   13.2702,   85.1638,  891.6396,   -0.0815,    0.1687,  -13.4958,  143.1067, 1090.9052,    2.6841,    1.4278,   -1.7776
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -43.7365,   96.8804,  962.3135,    8.2550,   99.7016,  950.9683,   -0.1088,    0.2685,  -18.1492,  147.8530, 1074.0037,    2.5345,    1.3707,   -1.7711
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -22.6557,  147.8267, 1038.4971,    2.4278,    1.2819,   -1.8165
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -53.9947,  106.3761,  893.2806,   -1.9316,  102.6897,  883.1717,   -0.0133,    0.2661,  -28.5931,  158.5506, 1048.2194,    1.7825,    1.4583,   -2.5182
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -28.7519,  161.5556, 1066.6699,    1.9930,    1.4231,   -2.3330
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -28.6475,  167.2037, 1085.7507,    1.8651,    1.3885,   -2.3616
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -24.2160,  160.4888, 1037.6741,    1.9241,    1.4881,   -2.2916
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -20.2269,  154.1167, 1000.3975,    0.3156,    1.5538,    2.3487
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -21.6092,  162.0273, 1048.4788,    1.0549,    1.4931,    3.0695
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   28.7491,  173.7133, 1120.1632,   -0.8529,    1.4197,    1.0731
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   33.2283,  174.9656, 1145.4626,   -0.9371,    1.3089,    0.9360
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -55.7406,  109.3846,  891.0916,   -4.7530,  104.2945,  871.7609,    0.0121,    0.0895,  -35.4971,  178.1815, 1136.3193,    1.6997,    1.5022,   -2.8376
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -56.4860,  107.8543,  887.1812,   -5.8467,  101.9592,  865.8207,   -0.0008,    0.1031,  -36.1441,  175.7546, 1131.8711,    1.7910,    1.4861,   -2.7244
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   23.9538,  166.0579, 1126.2219,    0.0077,    1.3275,    1.6381
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   23.1152,  154.2898, 1086.4885,   -0.3767,    1.0129,    1.3463
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -14.9054,   72.7702,  891.5185,   36.0639,   72.1105,  877.1023,   -0.0275,    0.0598,   13.1904,  130.1026, 1078.7794,    2.9482,    1.5084,   -1.6625
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -18.5532,   76.8696,  945.8712,   34.0954,   75.9008,  928.1644,   -0.0725,    0.0732,    9.9841,  131.1362, 1101.6023,    2.8976,    1.4400,   -1.7149
0,3,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    8.4894,  131.2618, 1114.4845,    2.9752,    1.4407,   -1.6601
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    5.8012,  129.8326, 1108.0912,    3.0972,    1.3898,   -1.5587
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    2.7828,  131.0009, 1116.0670,    3.1162,    1.3794,   -1.5356
0,3,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.8568,  134.0088, 1141.9844,   -3.1392,    1.3213,   -1.4936
0,3,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -2.0772,  125.9614, 1072.8959,    2.9739,    1.2775,   -1.6072
0,3,0,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -71.6859,   67.4623,  885.7933,  -18.3898,   60.1776,  817.7191,   -0.1741,    0.0383,  -50.2028,  117.1965, 1038.3033,    2.8009,    1.2927,   -1.8323
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -62.4934,   63.5644,  848.5093,   -9.4088,   57.8147,  796.0207,   -0.1221,    0.0245,  -40.7680,  114.5378, 1024.7937,    2.7958,    1.3707,   -1.8641
0,3,0,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -56.8071,   61.4669,  854.9020,   -2.7119,   57.2755,  801.6341,   -0.1208,    0.0051,  -33.9451,  111.7042, 1015.4473,    2.9906,    1.3756,   -1.7045
