participant,engagement,of_AU01_c,of_AU02_c,of_AU04_c,of_AU05_c,of_AU06_c,of_AU07_c,of_AU09_c,of_AU10_c,of_AU12_c,of_AU14_c,of_AU15_c,of_AU17_c,of_AU20_c,of_AU23_c,of_AU25_c,of_AU26_c,of_AU28_c,of_AU45_c,of_gaze_0_x,of_gaze_0_y,of_gaze_0_z,of_gaze_1_x,of_gaze_1_y,of_gaze_1_z,of_gaze_angle_x,of_gaze_angle_y,of_pose_Tx,of_pose_Ty,of_pose_Tz,of_pose_Rx,of_pose_Ry,of_pose_Rz,timestamp,session_num
1,-1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,58.1866,3.9013,1066.7053,108.9428,-0.4983,1082.4723,0.1856,0.2113,97.7535,41.4416,1272.0558,-0.3279,1.3022,1.5489,0,0
1,-1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.5043,39.1082,1238.8226,-0.3079,1.3671,1.5464,0,0
1,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,102.7277,33.4185,1206.2931,-0.4005,1.3659,1.4174,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,114585,32.8613,1247.5477,-0.4492,1.2412,1.3506,0,0
1,-1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.6621,-1001,1203.1663,149.2022,-7.5671,1240.7251,0.3799,0.1865,130.0777,35.2084,1277.7665,-0.2981,0.9754,1.5287,0,0
1,-1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,107.5276,0.1648,1236.0276,152.3785,-7222,1269.6395,0.3878,0.1723,133.9835,36.2632,1295.0637,-0.1995,0.9828,1.5875,0,0
1,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,106.6211,-1.4612,1228.4652,152.0358,-7.2416,1260.5563,0.3637,0.1487,134.9143,35.6303,1300.1453,-0.1578,1.0255,1.5981,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107842,-0.6033,1235.4856,153.8055,-6.2424,1270.2971,0.3586,0.1549,135.7191,36.4135,1303.6797,-0.1756,1.0344,1.5903,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.6208,-0.6411,1238.5977,153.8562,-5.8557,1268.2693,0.3595,0.1542,136127,36.7284,1306.0336,-0.1898,1.0339,1.5784,0,0
1,-1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100.2895,4.8045,1212.0717,152.6388,0.3226,1291821,0.3305,0.1672,133.7034,40243,1326.4198,-0.1421,1.0934,1.6085,0,0
1,-1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5027,39987,1325.3823,-0.0371,1.1055,1.6331,0,0
1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,85.4954,-2.6412,1108.6793,139.7341,1.5122,1200.3022,0.3167,0.1031,122.6492,38.2356,1296.8911,-0.3128,1.1033,1.3754,0,0
1,-1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,88.4554,0.5585,1159.2462,143.8633,6.2321,1241.1052,0.2589,0.1445,122628,42.6834,1333324,-0.5385,1.1578,1.2221,0,0
1,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,87.3551,-1.9226,1167.7642,138.3566,3.2046,1199.9481,0.2226,178,118263,40.4535,1315.8779,-0.6823,1.2043,1.1361,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.5552,-1.8685,1171.8328,137.0161,2.5638,1188.4534,0.2213,0.2051,115.1159,40249,1286.9976,-0.7317,1.2005,1.1274,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.9109,-2273,1160.2806,132.8312,2.4479,1172.6945,0.2176,0.1974,112.5621,40.3017,1289.3832,-0.7257,1.2125,1.1193,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81479,-0.0334,1153.3132,130.3344,5.5314,1163.1506,0.1962,0.2074,110.0273,42.8039,1289.1412,-0.8289,1.2317,1.0345,0,0
1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.7887,-0.4666,1149.2216,130.8892,5.1623,1164.4041,0.2027,0.2044,110.6992,42.1028,1288.1576,-0.8089,1.2245,1.0493,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80.8561,0.0589,1147255,130.3914,5.2201,1164.3804,202,0.2021,110.4138,42.4239,1288.3112,-0.7816,1.2293,1.0719,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81.4027,-2388,1150.2131,130.8369,3.3586,1165.5194,0.1997,0.1962,110346,40.2801,1286.9082,-0.7897,1.2327,1.0537,0,0
1,-1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,81.6581,-0.7552,1152.54,131.2682,4.8945,1168.9623,193,0.2028,111.0185,41.5936,1292.8079,-814,1.2408,1.0396,0,0
1,-1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,80.1631,-0.3777,1145.6379,130.4438,5031,1167.6993,0.1941,0.1989,110742,41.7766,1297.2949,-0.7925,1.2423,1.0541,0,0
1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,76.4295,-0.1009,1133.7024,127.3781,5.2597,1158115,0.1819,0.1974,108.1479,41942,1296.2874,-0.7993,1.2623,1.0416,0,0
1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,74.3771,0.6741,1131.9006,124.8676,6.4969,1150.4258,0.1627,0.2087,105637,42.8586,1296.4773,-0.8919,1.2818,0.9661,0,0
1,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,77.8384,2.6208,1137.1394,127.7706,8.6752,1154.2972,0.1755,0.2188,107.8119,45243,1294113,-0.9217,1.2535,0.9584,0,0
1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.82,1.9081,1139234,130.0034,7.9131,1152.9933,0.1946,0.2145,109.5789,44.8827,1284.0641,-0.8806,1.2271,0.9953,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.4251,-1.4106,1137.3242,131.7356,4.7815,1144.4705,0.2043,0.2049,110.2476,42.13,1261.4906,-0.8476,1.2103,1.0166,0,0
1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9874,-0.5593,1158.3154,140.0422,4.2134,1192.0251,0.2544,0.1929,117.0779,41.5835,1270.5725,-0.6742,1.1521,1.1625,0,0
1,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.3954,-3.2473,1113.3174,140.0287,-1.4438,1139667,0.2949,0.1847,121.3145,38.0335,1240.0731,-0.6297,1.0826,1.2422,0,0
1,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,102.1604,-4.1901,1146.6655,148.9966,-4.3185,1191.3093,0.3609,0.1924,125.7756,36.5105,1225.0466,-0.5591,0.9764,1.3285,0,0
1,-1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,115.6198,-7599,1230.9038,156.0637,-8.4381,1244.4951,0.4086,0.1805,130.5423,33.8275,1231.8604,-0.4518,0.9094,1.4007,0,0
1,-1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,121.2917,-3454,1266.6893,158.3197,-6.2537,1262.3296,0.4281,0.1861,135.9052,36.5688,1260.8115,-0.4103,0.8889,1.4454,0,0
1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.2199,-2.84,1271043,160.0928,-6.6136,1274.0244,0.4472,0.1788,138.4929,36.4335,1267953,-0.3494,0.8649,1.4826,0,0
1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123.4683,-3.5739,1267.1017,159.5118,-7.8501,1267.5317,452,0.1776,138.7003,35.5565,1264.4238,-341,0.8555,1.4919,0,0
1,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,123.1058,-3.3503,1276.7893,157.9642,-8.3493,1267.8496,451,0.1684,138.6753,35.6708,1271.5936,-0.2979,0.8571,1.5173,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121.4753,-2.8322,1276.8583,157.9934,-8.7149,1276.7396,0.4488,0.1661,138.3135,35.5142,1273.7699,-0.2498,0.8676,1.5444,0,0
1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0921,-3.5534,1265.9692,157.0292,-10.1159,1265.3815,0.4536,0.1601,139311,34.2612,1273.7488,-0.2233,0.8594,1.5613,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7151,-3.5983,1273.7159,157.8226,-10.4499,1272.5811,0.4475,0.1596,140.3549,34.0529,1281.5726,-205,0.8734,1.5746,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.4857,-1.4878,1279861,157.3449,-8.7967,1280.5707,0.4384,0.1566,140.4322,35.5676,1291.4502,-0.1635,0.8995,1.6014,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,119.3192,-1.3721,1268.47,156.2181,-8.6986,1264.9729,424,0.1508,141.2242,35.5533,1293.3864,-0.1424,0.9279,1616,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2863,-3.6451,1242.5284,154.9716,-10.7235,1249.9414,0.4131,0.1352,141.0337,33.0523,1285.1539,-0.0835,0.9492,1.6417,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9441,-0.6947,1255.2666,154.3543,-8687,1255.0936,0.4142,0.1422,141.8549,35.3968,1300.7666,-0.0905,0.9508,1.6522,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5848,-0.7047,1261.4336,155.0085,-8.6179,1262.9044,0.4185,0.1366,142.2828,35.4699,1303.9517,-0.0686,0.9461,1.6606,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.9755,-5.1186,1239076,151.7502,-12.0851,1236307,0.4144,0.1202,140.4783,31727,1288.5806,-0.0401,955,1.6661,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113.0274,-6.0609,1238.2633,150.3379,-13021,1239.5509,0.4153,0.1146,139082,30.7605,1290.2607,-0.0201,0.9521,1.6744,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,110.2575,-3039,1247.2231,147.8843,-11.0708,1246.5229,0.4141,0.1181,136.7587,33.0198,1297.5712,-0.0007,0.9541,1.6955,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7581,-4.5243,1228.0182,145.3252,-11.9072,1226.9628,0.4105,0.1115,135.0772,31.9504,1287545,0.0012,0.9617,1.6913,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104.7814,-7.0267,1214.7526,143.4092,-13.8988,1219.8044,0.4068,0.1026,133.1282,29.5862,1282.4928,0.0181,0.9678,1.6932,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4987,-5.3754,1217.5468,143.1689,-12.7652,1222.1039,0.4046,0.1163,132.9189,30.6574,1286.4729,-0.0036,0.9729,1692,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.4804,1.2729,1228.4979,146.1098,-6.0372,1270.1488,0.3775,0.1337,129.4501,36.6345,1288.7594,0.0114,1.0172,1.7042,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88943,-1.29,1164.7727,134.3036,-7.6631,1191.3892,341,0.1058,122.8769,34.8675,1265.6685,0.0608,1.0731,1.7321,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2771,-1.9772,1152.8125,129.6157,-8.6388,1166.0471,319,0.1168,119.1271,34.5924,1265827,0.0144,1102,1.7178,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9688,1.6098,1178.6918,134.9691,-4.6713,1215.7694,0.3329,0.1414,120.0578,38.2575,1280.8733,-0.0583,1.0826,1.6656,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1526,427,1175.4377,134.8085,-5.3923,1201.7373,0.3403,0.1328,120.8992,37.0081,1265.9741,-0.0434,1079,1.6721,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.0736,-2.6858,1174.3896,138.0854,-8.5182,1199.7072,0.3652,0.1194,125.1977,33.9267,1261.8678,-0.0284,1.0377,1.6672,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97.0409,-0.72,1188.6888,140.7276,-7.3504,1216.1545,0.3765,0.1177,128.3716,35.3476,1275.4609,0.0002,1.0197,1.6876,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.3406,1.7146,1227.6941,147.3647,-7.3897,1250.5551,0.4023,0.1421,132.8713,36.6523,1281.1848,-0.0282,0.9702,1.6915,0,0
1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111.1657,-1.4107,1219.6605,150.5177,-11.4791,1232.3881,0.4188,0.1465,136.9885,33.4333,1264447,-0.0626,0.9247,1.6738,0,0
1,-1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.6487,-1.8209,1253.1356,153.0937,-11.4651,1255.0498,0.4224,0.1359,139.9812,33.4823,1284.6296,-0.0237,0.9299,1.6934,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115.3772,1.1865,1269.0178,153.9372,-8.8644,1277.1667,0.4198,142,140.2416,35.9184,1301.3889,-0.0099,0.9399,1.7085,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.7425,0.0112,1257.5463,152.2353,-9.4367,1258.5782,0.4172,0.1409,139.8282,35.1848,1295.8877,-27,0.9467,1.6985,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.9342,-2.2107,1239.5173,149.8267,-11.1401,1247.8297,0.4112,0.1328,138.1395,33.0879,1294.7618,-0.0108,0.9599,1.7023,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,104.8311,3.9447,1253.8992,151.5394,-4.6452,1315.9757,0.3951,0.1155,137.1927,38.7987,1344.0286,76,0.9781,1.7349,0,0
1,-1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,141.0376,41.1243,1375.3053,-0.0581,941,1689,0,0
1,-1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,138323,38.7211,1337.3389,-0.1756,0.8979,1.6279,0,0
1,-1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,135.6562,37.4867,1321.5571,-0.0564,0.9343,1.7099,0,0
1,-1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,128.3016,36.0588,1271.9736,-0.0532,0.9592,1.7385,0,0
1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0968,35.7921,1204.5115,-0.1371,0.9673,1.7452,0,0
1,-1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111713,34.9655,1125.5219,-0.3204,0.9732,1.6909,0,0
1,-1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-11.0863,24.4483,1228.9307,39.1159,21.4743,1170.7725,-0.2312,0.2728,22.5528,63.5853,1331.4672,2.2584,1.1637,-2.04,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,-8.8232,27.9301,1211.7515,42.0425,24.2636,1163.8088,-0.1988,278,26.0915,66.9131,1326.2358,2164,1.2003,-2.1197,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,-6.8775,28295,1188.8846,44.0365,25.2629,1145.4514,-0.1869,0.2811,28.0636,67.5772,1306.6555,2.1479,1.2148,-2.1247,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-2.4604,26.4172,1201.4142,48.7863,24.1693,1165.7864,-0.1883,0.2826,32.6698,65.8477,1305.6769,2.1545,1.2134,-2.1081,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-2.8398,21.8598,1203.9413,48.1155,18.9741,1167.6382,-0.2028,0.2764,32.7565,60.8125,1298.1516,2.1437,1.1863,-2.1173,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-7.8938,23.6896,1225.5162,43.2489,19521,1186.8617,-0.2152,0.2953,28.4761,60.8088,1292.1368,2.0523,1.1441,-2.1733,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-18.1177,20.4705,1168.5211,32.7083,14.8956,1133.5206,-208,0.29,18.3896,56.9925,1255.8888,2.0126,1.1388,-2.2227,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-23.3163,24.3201,1199.6957,27.8706,18.9489,1161.7396,-0.2146,0.3153,13.5292,59485,1244.8839,1.9519,1.1096,-2236,0,0
1,-1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-26.6163,31.1529,1216,24.4309,25438,1180.4291,-0.2082,0.3349,10.7479,65.4308,1253.5923,1.8704,1.0988,-2.2806,0,0
1,-1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-28.4593,35.3237,1233.2601,22.5279,29.2221,1203.6753,-0.2074,0.3394,9.4848,69.4013,1273.6288,1.8253,1.0848,-2.3066,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-26.4032,34077,1236.1351,24.7878,27.6604,1204.7743,-0.2011,0.3228,11.4614,68.5328,1276.3341,1.8582,1.1026,-2303,0,0
1,-1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-27.2194,44.5288,1245.3868,23.7481,35.9337,1200.5868,-0.1776,0.3454,11.1884,77.5481,1309.3684,1.7445,1108,-2.3963,0,0
1,-1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-31.9866,48.9314,1234476,18.8369,40.5499,1199.2559,-0.1732,352,6.4383,82.5524,1309.3794,1.7021,1.1026,-2.4221,0,0
1,-1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-33.7567,44.2857,1214.6968,16773,37.1106,1194.1364,-0.1818,0.3377,4.2789,78.9695,1289.6853,1.7413,1.1013,-2.3895,0,0
1,-1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-33.0119,45.7717,1233.5282,17.9803,39.0102,1208.7056,-0.1877,0.3317,4.8963,80.1691,1286.3132,1.7942,1.1036,-2.3504,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-30.1868,40.7312,1227.8363,21.05,34.0215,1198.2544,-0.1913,312,7.3801,75.9563,1276.9624,1.8676,1.1168,-2.3123,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,-24.2507,39.5921,1244.6487,26.7983,32.5809,1210.3453,-0.2026,0.2938,13.2019,74.8685,1285.4191,1.9307,1.1103,-2276,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-18.8599,39.9998,1247.5569,32.4325,32.9984,1205.3195,-0.2073,0.2828,18.2977,75.5483,1283.7429,1.9889,1117,-2.2431,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,-17.1862,42.0728,1226.1826,34.2276,34.5161,1178446,-0.1964,0.2749,19.8744,77.6178,1266.6995,1.9981,1.1345,-2.2541,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-20.4387,49.8396,1207.2814,31.3624,41772,1158.5688,-0.1801,0.2937,16.7568,84.8328,1256.6931,1.9324,1.1477,-2.3029,0,0
1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-24.8568,56.2775,1123.2428,25.6812,43.3734,1053.1927,-0.1514,0.2978,13.4819,91.8656,1258312,1.7429,1.1609,-2.4847,0,0
1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-27.3907,60.1053,1077.1316,21.3058,48.3457,1019.6242,-0.1525,0.3408,9.9605,98.1896,1256.9424,1.6181,1.1425,-2.5413,0,0
1,-1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-28.3855,59.2113,1156548,22.6261,53.9534,1137.0549,-165,0.3359,8.5409,96.4924,1241.8682,1775,1.1488,-2.3684,0,0
1,-1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-21.9383,47.7565,1108.7489,27.2017,41.5643,1087.3021,-167,283,13.7267,87.8232,1248.5702,1.8871,1.1859,-2.3418,0,0
1,-1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-17.1863,38.8867,1079.7812,31.2347,31.3689,1019376,-0.1737,0.2613,17.7547,78.7378,1231.2173,2.0228,1.2064,-2.2711,0,0
1,-1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0945,77.0739,1215.3353,1.9637,1.1033,-2.2334,0,0
1,-1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.1147,80.3939,1268.5032,1.8048,1.0392,-2.2022,0,0
1,-1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.7178,85.4464,1301.8813,1.5726,1.0898,-2.4737,0,0
1,-1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,82.0833,65.4,1455.7019,2.5052,1.4776,-2.1155,0,0
1,-1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,81.3885,65.9473,1443.4706,3.0154,1.3939,-1.5391,0,0
1,-1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,77.5245,56619,1341.2869,2.8749,1391,-1.6115,0,0
1,-1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,76.2134,53.5431,1309.8041,2861,1.3928,-1.6139,0,0
1,-1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,76.5937,54.6691,1341.5165,2.7145,1.3328,-1745,0,0
1,-1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,75.2529,52.0816,1334.2439,2.4371,1.2691,-1.9889,0,0
1,-1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,95.6401,57.4895,1412.7704,2.0406,1.4883,-2.7151,0,0
1,-1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,94.2374,57.6955,1383.8528,2.2087,1.4733,-2.5696,0,0
1,-1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,91.7186,53.6387,1330457,2.0178,1.4409,-2.6842,0,0
1,-1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,92.6699,54.7618,1321.6655,2.0006,1.4591,-2.6699,0,0
1,-1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,91.5478,53.2769,1286.6405,1.8562,1.4763,-2.7679,0,0
1,-1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,90.7791,53.76,1262.9165,1.3598,1.4931,3.0411,0,0
1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130.7612,51.4453,1337.4945,2.1858,1441,-2.4793,0,0
1,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140.1172,55966,1383556,1.1618,1.4641,2.9185,0,0
1,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,107.9979,17057,1240.4534,158.5167,14.3358,1248.9834,0.1671,0.2386,144.8706,57.0696,1384.4894,-0.5089,1.2958,1.4023,0,0
1,-1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,98.3554,19.2888,1209.0562,150.3945,15.5858,1218.0333,0.1316,0.2543,137579,58.4007,1364.0669,-0.4382,1.3508,1.4917,0,0
1,-1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,134.4639,57.3754,1348.2262,-0.3318,1.3891,1.5521,0,0
1,-1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,144.8418,59.4722,1389.6797,-0.6428,1.3612,1.3579,0,0
1,-1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.6845,56.8167,1358.5122,-0.4427,1.4653,1.6233,0,0
1,-1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136.2945,54.5945,1307.4795,-0.3125,1.4344,1.7836,0,0
1,-1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,130683,53.1456,1261.0277,-0.3805,1.3793,1.6945,0,0
1,-1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,130.1291,51.9558,1250.3102,-0.3438,1.3968,1.7843,0,0
1,-1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62.6673,49.6975,1296.1697,-0.9239,1.1687,0.9403,0,0
1,-1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,64.94,48.2814,1281.0276,-1.0189,1.1153,0.8723,0,0
1,-1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,4.4229,12.7564,1149.1476,55.9741,11.3865,1100.1139,-0.1475,0.1997,37.2538,53.1313,1264.8716,2.5465,1.3191,-1.8954,0,0
1,-1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,6.0981,15.5505,1153.3091,57.3697,14.8961,1106.5692,-0.1438,0.2306,38.4327,56295,1270.0137,2.5291,1.3297,-1.8682,0,0
